"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"12797",41394939,"OMOP2592901","50 ML Dobutamine 0.1 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12798",41394787,"OMOP2592749","50 ML Dobutamine 11.2 MG/ML Injectable Solution Box of 10 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12799",43593646,"OMOP814774","50 ML Dobutamine 11.2 MG/ML Injectable Solution Box of 2","Drug","RxNorm Extension","S",FALSE
"12800",41398226,"OMOP2596188","50 ML Dobutamine 11.2 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12801",41390816,"OMOP2588778","50 ML Dobutamine 5 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12802",41397854,"OMOP2595816","50 ML Dobutamine 5 MG/ML Injectable Solution [Dobutamin Hameln]","Drug","RxNorm Extension","S",FALSE
"12803",41391135,"OMOP2589097","50 ML Dobutamine 5 MG/ML Injectable Solution [Dobutamin Hameln] Box of 10","Drug","RxNorm Extension","S",FALSE
"12804",41390815,"OMOP2588777","50 ML Dobutamine 5 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12805",41396722,"OMOP2594684","50 ML Dobutamine 5 MG/ML Injectable Solution Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12806",41399631,"OMOP2597593","50 ML Dobutamine 5 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12807",41400161,"OMOP2598123","50 ML Dobutamine 5 MG/ML Injectable Solution Box of 5 by Ratiopharm","Drug","RxNorm Extension","S",FALSE
"12808",43593645,"OMOP814770","50 ML Dobutamine 5.6 MG/ML Injectable Solution [Dobutamin Hameln] Box of 20 by Hameln","Drug","RxNorm Extension","S",FALSE
"12809",41399261,"OMOP2597223","50 ML Dobutamine 5.6 MG/ML Injectable Solution [Dobutamin Hexal]","Drug","RxNorm Extension","S",FALSE
"12810",41397174,"OMOP2595136","50 ML Dobutamine 5.6 MG/ML Injectable Solution [Dobutamin Hexal] Box of 1","Drug","RxNorm Extension","S",FALSE
"12811",41392179,"OMOP2590141","50 ML Dobutamine 5.6 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12812",41393367,"OMOP2591329","50 ML Dobutamine 5.6 MG/ML Injectable Solution Box of 10 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12813",43593644,"OMOP814760","50 ML Dobutamine 5.6 MG/ML Injectable Solution Box of 20","Drug","RxNorm Extension","S",FALSE
"12814",41392848,"OMOP2590810","50 ML Dopamine 10 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12815",41399259,"OMOP2597221","50 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay]","Drug","RxNorm Extension","S",FALSE
"12816",41391796,"OMOP2589758","50 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay] Box of 10","Drug","RxNorm Extension","S",FALSE
"12817",41394584,"OMOP2592546","50 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay] Box of 50","Drug","RxNorm Extension","S",FALSE
"12818",41396236,"OMOP2594198","50 ML Dopamine 10 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12819",41393533,"OMOP2591495","50 ML Dopamine 10 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12820",41398225,"OMOP2596187","50 ML Dopamine 10 MG/ML Injectable Solution Box of 20","Drug","RxNorm Extension","S",FALSE
"12821",41393532,"OMOP2591494","50 ML Dopamine 10 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12822",41390814,"OMOP2588776","50 ML Dopamine 5 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12823",41393160,"OMOP2591122","50 ML Dopamine 5 MG/ML Injectable Solution [Dopamin Solvay]","Drug","RxNorm Extension","S",FALSE
"12824",41399946,"OMOP2597908","50 ML Dopamine 5 MG/ML Injectable Solution [Dopamin Solvay] Box of 10","Drug","RxNorm Extension","S",FALSE
"12825",41392018,"OMOP2589980","50 ML Dopamine 5 MG/ML Injectable Solution [Dopamin Solvay] Box of 10 by Mylan","Drug","RxNorm Extension","S",FALSE
"12826",41391794,"OMOP2589756","50 ML Dopamine 5 MG/ML Injectable Solution [Dopamin Solvay] Box of 50","Drug","RxNorm Extension","S",FALSE
"12827",41395585,"OMOP2593547","50 ML Dopamine 5 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12828",41390813,"OMOP2588775","50 ML Dopamine 5 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12829",41393366,"OMOP2591328","50 ML Dopamine 5 MG/ML Injectable Solution Box of 10 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12830",41398067,"OMOP2596029","50 ML Dopamine 5 MG/ML Injectable Solution Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12831",41398959,"OMOP2596921","50 ML Dopamine 5 MG/ML Injectable Solution Box of 20","Drug","RxNorm Extension","S",FALSE
"12832",41399630,"OMOP2597592","50 ML Dopamine 5 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12833",41397546,"OMOP2595508","50 ML Dopamine 5 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12834",43593628,"OMOP814235","50 ML Dopamine 5 MG/ML Injection [Dopamin Fresenius]","Drug","RxNorm Extension","S",FALSE
"12835",43593629,"OMOP814238","50 ML Dopamine 5 MG/ML Injection [Dopamin Fresenius] Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12836",43593499,"OMOP809955","50 ML Epinephrine 0.00728 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12837",43042644,"OMOP4857663","50 ML Epinephrine 0.5 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12838",43042645,"OMOP4857664","50 ML Epinephrine 0.5 MG/ML Injectable Solution Box of 12","Drug","RxNorm Extension","S",FALSE
"12839",43042646,"OMOP4857665","50 ML Epinephrine 0.5 MG/ML Injectable Solution Box of 12 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12840",43042647,"OMOP4857666","50 ML Epinephrine 0.5 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12841",43042648,"OMOP4857667","50 ML Epinephrine 1 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12842",43042649,"OMOP4857668","50 ML Epinephrine 1 MG/ML Injectable Solution Box of 12","Drug","RxNorm Extension","S",FALSE
"12843",43042650,"OMOP4857669","50 ML Epinephrine 1 MG/ML Injectable Solution Box of 12 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12844",43175770,"OMOP425485","50 ML Epinephrine 1 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12845",43208552,"OMOP425486","50 ML Epinephrine 1 MG/ML Prefilled Syringe Box of 12","Drug","RxNorm Extension","S",FALSE
"12846",43197692,"OMOP425487","50 ML Epinephrine 1 MG/ML Prefilled Syringe Box of 12 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12847",41401010,"OMOP2598972","50 ML Etilefrine 0.1 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12848",41397833,"OMOP2595795","50 ML Etilefrine 0.1 MG/ML Oral Solution [Bioflutin]","Drug","RxNorm Extension","S",FALSE
"12849",41397832,"OMOP2595794","50 ML Etilefrine 0.1 MG/ML Oral Solution [Bioflutin] Box of 1","Drug","RxNorm Extension","S",FALSE
"12850",41392013,"OMOP2589975","50 ML Etilefrine 0.1 MG/ML Oral Solution [Bioflutin] Box of 1 by Suedmedica","Drug","RxNorm Extension","S",FALSE
"12851",41401009,"OMOP2598971","50 ML Etilefrine 0.1 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12852",41397535,"OMOP2595497","50 ML Etilefrine 0.15 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12853",41393148,"OMOP2591110","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil]","Drug","RxNorm Extension","S",FALSE
"12854",41393147,"OMOP2591109","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1","Drug","RxNorm Extension","S",FALSE
"12855",41397372,"OMOP2595334","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S",FALSE
"12856",41400155,"OMOP2598117","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Alpha Med","Drug","RxNorm Extension","S",FALSE
"12857",41395417,"OMOP2593379","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Beragena","Drug","RxNorm Extension","S",FALSE
"12858",41396084,"OMOP2594046","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Boehringer Ingelheim","Drug","RxNorm Extension","S",FALSE
"12859",41400154,"OMOP2598116","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Emra-Med","Drug","RxNorm Extension","S",FALSE
"12860",41391327,"OMOP2589289","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Gppl","Drug","RxNorm Extension","S",FALSE
"12861",41400847,"OMOP2598809","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Opti","Drug","RxNorm Extension","S",FALSE
"12862",41398062,"OMOP2596024","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Orifarm Leverkus","Drug","RxNorm Extension","S",FALSE
"12863",41394783,"OMOP2592745","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 1 by Pharma Sued West","Drug","RxNorm Extension","S",FALSE
"12864",41397836,"OMOP2595798","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 10","Drug","RxNorm Extension","S",FALSE
"12865",41396717,"OMOP2594679","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 10 by Boehringer Ingelheim","Drug","RxNorm Extension","S",FALSE
"12866",41393146,"OMOP2591108","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 20","Drug","RxNorm Extension","S",FALSE
"12867",41394782,"OMOP2592744","50 ML Etilefrine 0.15 MG/ML Oral Solution [Effortil] Box of 20 by Boehringer Ingelheim","Drug","RxNorm Extension","S",FALSE
"12868",41401294,"OMOP2599256","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etil Ct]","Drug","RxNorm Extension","S",FALSE
"12869",41400632,"OMOP2598594","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etil Ct] Box of 1","Drug","RxNorm Extension","S",FALSE
"12870",41398767,"OMOP2596729","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etil Ct] Box of 1 by AbZ-Pharma","Drug","RxNorm Extension","S",FALSE
"12871",41391117,"OMOP2589079","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etilefrin Al]","Drug","RxNorm Extension","S",FALSE
"12872",41392476,"OMOP2590438","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etilefrin Al] Box of 1","Drug","RxNorm Extension","S",FALSE
"12873",41400153,"OMOP2598115","50 ML Etilefrine 0.15 MG/ML Oral Solution [Etilefrin Al] Box of 1 by Aliud","Drug","RxNorm Extension","S",FALSE
"12874",41399618,"OMOP2597580","50 ML Etilefrine 0.15 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12875",41395416,"OMOP2593378","50 ML Etilefrine 0.15 MG/ML Oral Solution Box of 1 by MIP","Drug","RxNorm Extension","S",FALSE
"12876",41391488,"OMOP2589450","50 ML Etilefrine 0.15 MG/ML Oral Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12877",41396221,"OMOP2594183","50 ML Etilefrine 0.15 MG/ML Oral Solution Box of 20","Drug","RxNorm Extension","S",FALSE
"12878",41401011,"OMOP2598973","50 ML Etilefrine 0.2 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12879",41391118,"OMOP2589080","50 ML Etilefrine 0.2 MG/ML Oral Solution [Eti Puren]","Drug","RxNorm Extension","S",FALSE
"12880",41391777,"OMOP2589739","50 ML Etilefrine 0.2 MG/ML Oral Solution [Eti Puren] Box of 1","Drug","RxNorm Extension","S",FALSE
"12881",41394784,"OMOP2592746","50 ML Etilefrine 0.2 MG/ML Oral Solution [Eti Puren] Box of 1 by Puren","Drug","RxNorm Extension","S",FALSE
"12882",41396877,"OMOP2594839","50 ML Etilefrine 0.2 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12883",41398938,"OMOP2596900","50 ML Etilefrine 0.3 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12884",41398539,"OMOP2596501","50 ML Etilefrine 0.3 MG/ML Oral Solution [Thomasin]","Drug","RxNorm Extension","S",FALSE
"12885",41391115,"OMOP2589077","50 ML Etilefrine 0.3 MG/ML Oral Solution [Thomasin] Box of 1","Drug","RxNorm Extension","S",FALSE
"12886",41392012,"OMOP2589974","50 ML Etilefrine 0.3 MG/ML Oral Solution [Thomasin] Box of 1 by Apogepha","Drug","RxNorm Extension","S",FALSE
"12887",41393513,"OMOP2591475","50 ML Etilefrine 0.3 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12888",41399619,"OMOP2597581","50 ML Etilefrine 10 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12889",41392478,"OMOP2590440","50 ML Etilefrine 10 MG/ML Oral Solution [Eti Puren]","Drug","RxNorm Extension","S",FALSE
"12890",41392477,"OMOP2590439","50 ML Etilefrine 10 MG/ML Oral Solution [Eti Puren] Box of 1","Drug","RxNorm Extension","S",FALSE
"12891",41401012,"OMOP2598974","50 ML Etilefrine 10 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12892",41397157,"OMOP2595119","50 ML Etilefrine 15 MG/ML Oral Solution [Thomasin]","Drug","RxNorm Extension","S",FALSE
"12893",41401292,"OMOP2599254","50 ML Etilefrine 15 MG/ML Oral Solution [Thomasin] Box of 1","Drug","RxNorm Extension","S",FALSE
"12894",41393514,"OMOP2591476","50 ML Etilefrine 15 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12895",43593547,"OMOP811862","50 ML Etilefrine 5 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12896",41393143,"OMOP2591105","50 ML Etilefrine 5 MG/ML Oral Solution [Bioflutin] Box of 1","Drug","RxNorm Extension","S",FALSE
"12897",41399468,"OMOP2597430","50 ML Etilefrine 5 MG/ML Oral Solution [Bioflutin] Box of 1 by Suedmedica","Drug","RxNorm Extension","S",FALSE
"12898",41396876,"OMOP2594838","50 ML Etilefrine 5 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12899",41395210,"OMOP2593172","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardanat]","Drug","RxNorm Extension","S",FALSE
"12900",41397835,"OMOP2595797","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardanat] Box of 1","Drug","RxNorm Extension","S",FALSE
"12901",41394096,"OMOP2592058","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardanat] Box of 1 by Temmler","Drug","RxNorm Extension","S",FALSE
"12902",41396516,"OMOP2594478","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardialgine]","Drug","RxNorm Extension","S",FALSE
"12903",41399928,"OMOP2597890","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardialgine] Box of 1","Drug","RxNorm Extension","S",FALSE
"12904",41400846,"OMOP2598808","50 ML Etilefrine 7.5 MG/ML Oral Solution [Cardialgine] Box of 1 by CNP","Drug","RxNorm Extension","S",FALSE
"12905",41396515,"OMOP2594477","50 ML Etilefrine 7.5 MG/ML Oral Solution [Circuvit]","Drug","RxNorm Extension","S",FALSE
"12906",41392475,"OMOP2590437","50 ML Etilefrine 7.5 MG/ML Oral Solution [Circuvit] Box of 1","Drug","RxNorm Extension","S",FALSE
"12907",41397371,"OMOP2595333","50 ML Etilefrine 7.5 MG/ML Oral Solution [Circuvit] Box of 1 by Pharma Wernigerode","Drug","RxNorm Extension","S",FALSE
"12908",41395209,"OMOP2593171","50 ML Etilefrine 7.5 MG/ML Oral Solution [Confidol]","Drug","RxNorm Extension","S",FALSE
"12909",41399927,"OMOP2597889","50 ML Etilefrine 7.5 MG/ML Oral Solution [Confidol] Box of 1","Drug","RxNorm Extension","S",FALSE
"12910",41398766,"OMOP2596728","50 ML Etilefrine 7.5 MG/ML Oral Solution [Confidol] Box of 1 by Medopharm","Drug","RxNorm Extension","S",FALSE
"12911",41397834,"OMOP2595796","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil]","Drug","RxNorm Extension","S",FALSE
"12912",41393144,"OMOP2591106","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1","Drug","RxNorm Extension","S",FALSE
"12913",41391326,"OMOP2589288","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S",FALSE
"12914",41394781,"OMOP2592743","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Ae-Media","Drug","RxNorm Extension","S",FALSE
"12915",41397370,"OMOP2595332","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Arwypo","Drug","RxNorm Extension","S",FALSE
"12916",41394780,"OMOP2592742","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Boehringer Ingelheim","Drug","RxNorm Extension","S",FALSE
"12917",41394779,"OMOP2592741","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Eurim-Pharm","Drug","RxNorm Extension","S",FALSE
"12918",41392692,"OMOP2590654","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Gerke","Drug","RxNorm Extension","S",FALSE
"12919",41394778,"OMOP2592740","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Gruenewald","Drug","RxNorm Extension","S",FALSE
"12920",41396083,"OMOP2594045","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Kohlpharma","Drug","RxNorm Extension","S",FALSE
"12921",41401517,"OMOP2599479","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Me","Drug","RxNorm Extension","S",FALSE
"12922",41397369,"OMOP2595331","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Mtk","Drug","RxNorm Extension","S",FALSE
"12923",41396082,"OMOP2594044","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Repa","Drug","RxNorm Extension","S",FALSE
"12924",41398061,"OMOP2596023","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 1 by Servopharma","Drug","RxNorm Extension","S",FALSE
"12925",41397160,"OMOP2595122","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 10","Drug","RxNorm Extension","S",FALSE
"12926",41399249,"OMOP2597211","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 2","Drug","RxNorm Extension","S",FALSE
"12927",41397368,"OMOP2595330","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 2 by Gruenewald","Drug","RxNorm Extension","S",FALSE
"12928",41399469,"OMOP2597431","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 2 by Kohlpharma","Drug","RxNorm Extension","S",FALSE
"12929",41401293,"OMOP2599255","50 ML Etilefrine 7.5 MG/ML Oral Solution [Effortil] Box of 20","Drug","RxNorm Extension","S",FALSE
"12930",41398540,"OMOP2596502","50 ML Etilefrine 7.5 MG/ML Oral Solution [Etil Ct]","Drug","RxNorm Extension","S",FALSE
"12931",41391116,"OMOP2589078","50 ML Etilefrine 7.5 MG/ML Oral Solution [Etil Ct] Box of 1","Drug","RxNorm Extension","S",FALSE
"12932",41391776,"OMOP2589738","50 ML Etilefrine 7.5 MG/ML Oral Solution [Etilefrin Al]","Drug","RxNorm Extension","S",FALSE
"12933",41397159,"OMOP2595121","50 ML Etilefrine 7.5 MG/ML Oral Solution [Etilefrin Al] Box of 1","Drug","RxNorm Extension","S",FALSE
"12934",41391775,"OMOP2589737","50 ML Etilefrine 7.5 MG/ML Oral Solution [Pholdyston]","Drug","RxNorm Extension","S",FALSE
"12935",41397158,"OMOP2595120","50 ML Etilefrine 7.5 MG/ML Oral Solution [Pholdyston] Box of 1","Drug","RxNorm Extension","S",FALSE
"12936",41393362,"OMOP2591324","50 ML Etilefrine 7.5 MG/ML Oral Solution [Pholdyston] Box of 1 by Krewel Meuselbach","Drug","RxNorm Extension","S",FALSE
"12937",41391487,"OMOP2589449","50 ML Etilefrine 7.5 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12938",41399470,"OMOP2597432","50 ML Etilefrine 7.5 MG/ML Oral Solution Box of 1 by Ratiopharm","Drug","RxNorm Extension","S",FALSE
"12939",43593486,"OMOP809424","50 ML Norepinephrine 0.15 MG/ML Injectable Solution Box of 25 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12940",41398857,"OMOP2596819","50 ML norfenefrine 0.12 MG/ML Oral Solution","Drug","RxNorm Extension","S",FALSE
"12941",41394462,"OMOP2592424","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral]","Drug","RxNorm Extension","S",FALSE
"12942",41394461,"OMOP2592423","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 1","Drug","RxNorm Extension","S",FALSE
"12943",41400827,"OMOP2598789","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S",FALSE
"12944",41398738,"OMOP2596700","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 1 by Pfizer","Drug","RxNorm Extension","S",FALSE
"12945",41391687,"OMOP2589649","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 10","Drug","RxNorm Extension","S",FALSE
"12946",41396698,"OMOP2594660","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 10 by Pfizer","Drug","RxNorm Extension","S",FALSE
"12947",41398433,"OMOP2596395","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 2","Drug","RxNorm Extension","S",FALSE
"12948",41399434,"OMOP2597396","50 ML norfenefrine 0.12 MG/ML Oral Solution [Novadral] Box of 2 by Eurim-Pharm","Drug","RxNorm Extension","S",FALSE
"12949",41399542,"OMOP2597504","50 ML norfenefrine 0.12 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12950",41399541,"OMOP2597503","50 ML norfenefrine 0.12 MG/ML Oral Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12951",41397454,"OMOP2595416","50 ML norfenefrine 0.12 MG/ML Oral Solution Box of 2","Drug","RxNorm Extension","S",FALSE
