Concept ID,Concept Code,Concept Name,Domain,Vocabulary,Standard Concept
40321006,158724007,[D]Unattended death,Observation,SNOMED,N
44802325,5.01801E+14,[D]Unattended death,Observation,SNOMED,N
3529266,4.68331E+14,[D]Unattended death NOS,Observation,SNOMED,N
44797035,4.25751E+14,[D]Unattended death NOS,Observation,SNOMED,N
44797244,4.28681E+14,[V]Failed interruption of fallopian tubes,Observation,SNOMED,N
44795640,4.10921E+14,[V]Failed interruption of vas deferens,Observation,SNOMED,N
44799909,4.53971E+14,[V]Failed sterilisation NOS,Observation,SNOMED,N
44800347,4.73321E+14,[X]Intentional self harm by jumping from a high place,Observation,SNOMED,N
44795126,4.04781E+14,"[X]Intentional self harm by jumping from a high place, occurrence at home",Observation,SNOMED,N
44793797,3.94211E+14,"[X]Intentional self harm by jumping from a high place, occurrence at industrial and construction area",Observation,SNOMED,N
44795358,4.06431E+14,"[X]Intentional self harm by jumping from a high place, occurrence at trade and service area",Observation,SNOMED,N
44795127,4.04791E+14,"[X]Intentional self harm by jumping from a high place, occurrence in residential institution",Observation,SNOMED,N
44797974,4.35951E+14,"[X]Intentional self harm by jumping from a high place, occurrence on street and highway",Observation,SNOMED,N
44793281,3.85441E+14,"[X]Intentional self harm by sharp object, occurrence at sports and athletics area",Observation,SNOMED,N
44793316,3.85461E+14,"[X]Intentional self harm by sharp object, occurrence at trade and service area",Observation,SNOMED,N
44793320,3.85501E+14,"[X]Intentional self harm by sharp object, occurrence on farm",Observation,SNOMED,N
44793315,3.85451E+14,"[X]Intentional self harm by sharp object, occurrence on street and highway",Observation,SNOMED,N
3529118,4.44411E+14,[X]Obstetric death of unspecified cause,Observation,SNOMED,N
44812956,4.10881E+14,[X]Obstetric death of unspecified cause,Observation,SNOMED,N
3307726,7878000,Accidental death,Observation,Nebraska Lexicon,N
4302017,7878000,Accidental death,Observation,SNOMED,S
3298555,65819004,Accidental death in home,Observation,Nebraska Lexicon,N
4277909,65819004,Accidental death in home,Observation,SNOMED,S
3349430,74660000,Accidental death in industrial place,Observation,Nebraska Lexicon,N
4252891,74660000,Accidental death in industrial place,Observation,SNOMED,S
3294460,44633000,Accidental death in public place,Observation,Nebraska Lexicon,N
4259007,44633000,Accidental death in public place,Observation,SNOMED,S
3201653,195818002,Allergic rhinitis due to pollens,Observation,Nebraska Lexicon,N
3406010,49380000,Anaesthetic death,Observation,Nebraska Lexicon,N
4170711,49380000,Anesthetic death,Observation,SNOMED,S
3192256,5.86E+15,Antepartum elder primigravida,Observation,Nebraska Lexicon,S
4129846,237361005,Antepartum fetal death,Observation,SNOMED,S
3179246,4.34681E+14,Antepartum fetal death with cessation of labor,Observation,Nebraska Lexicon,N
762991,4.34681E+14,Antepartum fetal death with cessation of labor,Observation,SNOMED,S
3386838,4.34671E+14,Antepartum fetal death with continued labor,Observation,Nebraska Lexicon,N
762990,4.34671E+14,Antepartum fetal death with continued labor,Observation,SNOMED,S
3329217,237361005,Antepartum foetal death,Observation,Nebraska Lexicon,N
3352350,31868001,Antepartum maternal death,Observation,Nebraska Lexicon,N
4135942,31868001,Antepartum maternal death,Observation,SNOMED,S
3477978,407674008,Aspirin-induced asthma,Observation,Nebraska Lexicon,N
3379512,51709005,Assisted suicide,Observation,Nebraska Lexicon,N
4198985,51709005,Assisted suicide,Observation,SNOMED,S
3197551,1.756E+16,Biphasic positive airway pressure via facial mask,Observation,Nebraska Lexicon,S
3201489,154170002,Black - other African country,Observation,Nebraska Lexicon,N
40319012,154170002,Black - other African country,Observation,SNOMED,N
3201492,154173000,Black - other Asian,Observation,Nebraska Lexicon,N
40319016,154173000,Black - other Asian,Observation,SNOMED,N
3201494,154175007,"Black - other, mixed",Observation,Nebraska Lexicon,N
40319018,154175007,"Black - other, mixed",Observation,SNOMED,N
3201493,154174006,Black Black - other,Observation,Nebraska Lexicon,N
3201625,185997006,Black Black - other,Observation,Nebraska Lexicon,N
40319017,154174006,Black Black - other,Observation,SNOMED,N
3201486,154167001,Black British,Observation,Nebraska Lexicon,N
40319009,154167001,Black British,Observation,SNOMED,N
3201483,154164008,Black Caribbean,Observation,Nebraska Lexicon,N
40318601,154164008,Black Caribbean,Observation,SNOMED,N
3201487,154168006,Black Caribbean &/or W.I. &/or Guyana,Observation,Nebraska Lexicon,N
3201622,185991007,Black Caribbean &/or W.I. &/or Guyana,Observation,Nebraska Lexicon,N
40319010,154168006,Black Caribbean &/or W.I. &/or Guyana,Observation,SNOMED,N
40381706,185991007,Black Caribbean &/or W.I. &/or Guyana,Observation,SNOMED,N
3201624,185994004,Black E Afric Asia &/or Indo-Caribb,Observation,Nebraska Lexicon,N
40381709,185994004,Black E Afric Asia &/or Indo-Caribb,Observation,SNOMED,N
3201491,154172005,Black Indian sub-continent,Observation,Nebraska Lexicon,N
40319015,154172005,Black Indian sub-continent,Observation,SNOMED,N
3201488,154169003,Black N African &/or Arab &/or Iranian,Observation,Nebraska Lexicon,N
3201623,185992000,Black N African &/or Arab &/or Iranian,Observation,Nebraska Lexicon,N
40319011,154169003,Black N African &/or Arab &/or Iranian,Observation,SNOMED,N
40381707,185992000,Black N African &/or Arab &/or Iranian,Observation,SNOMED,N
3201485,154166005,"Black, other, non-mixed origin",Observation,Nebraska Lexicon,N
40319008,154166005,"Black, other, non-mixed origin",Observation,SNOMED,N
3453673,230065006,Chain smoker,Observation,Nebraska Lexicon,N
4044778,230065006,Chain smoker,Observation,SNOMED,S
3470430,59978006,Cigar smoker,Observation,Nebraska Lexicon,N
4246415,59978006,Cigar smoker,Observation,SNOMED,S
40298676,138000003,Cigar smoker,Observation,SNOMED,N
3443690,4.50821E+14,Cigarette smoker,Observation,Nebraska Lexicon,N
3447222,4.50811E+14,Cigarette smoker,Observation,Nebraska Lexicon,N
3465920,65568007,Cigarette smoker,Observation,Nebraska Lexicon,N
4276526,65568007,Cigarette smoker,Observation,SNOMED,S
40299108,138006009,Cigarette smoker,Observation,SNOMED,N
764104,4.50821E+14,Cigarette smoker (1-4 cigarettes/day),Observation,SNOMED,S
764103,4.50811E+14,Cigarette smoker (5-9 cigarettes/day),Observation,SNOMED,S
3098493,146706005,Combined O.C. pill failure,Observation,Nebraska Lexicon,N
40310183,146706005,Combined O.C. pill failure,Observation,SNOMED,N
3453312,169470007,Combined oral contraceptive pill failure,Observation,Nebraska Lexicon,N
4060126,169470007,Combined oral contraceptive pill failure,Observation,SNOMED,S
10471,S06.0X7,Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness,Observation,ICD10CM,N
45602092,S06.0X7A,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Observation,ICD10CM,N
45568225,S06.0X7D,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
10472,S06.0X8,Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness,Observation,ICD10CM,N
45539442,S06.0X8A,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",Observation,ICD10CM,N
45558579,S06.0X8D,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
4042361,229309006,Continuous CPAP,Observation,SNOMED,N
3431139,448134000,Continuous positive airway pressure to nonventilated lung,Observation,Nebraska Lexicon,N
40488414,448134000,Continuous positive airway pressure to nonventilated lung,Observation,SNOMED,S
3467747,47545007,Continuous positive airway pressure ventilation treatment,Observation,Nebraska Lexicon,N
4165535,47545007,Continuous positive airway pressure ventilation treatment,Observation,SNOMED,S
3137441,229307008,Continuous positive airways pressure,Observation,Nebraska Lexicon,N
3550625,4.0741E+13,Continuous positive airways pressure,Observation,SNOMED,N
3550717,4.3101E+13,Continuous positive airways pressure,Observation,SNOMED,N
3550967,7.7001E+13,Continuous positive airways pressure,Observation,SNOMED,N
3551077,8.1311E+13,Continuous positive airways pressure,Observation,SNOMED,N
40432078,229307008,Continuous positive airways pressure,Observation,SNOMED,N
3432068,102955006,Contraception failure,Observation,Nebraska Lexicon,N
3558880,7.87771E+14,Contraception failure,Observation,SNOMED,N
4011629,102955006,Contraception failure,Observation,SNOMED,S
3469058,169488004,Contraceptive intrauterine device failure - pregnant,Observation,Nebraska Lexicon,N
3474866,169533001,Contraceptive sponge failure,Observation,Nebraska Lexicon,N
4061415,169533001,Contraceptive sponge failure,Observation,SNOMED,S
40310649,146765007,Contraceptive sponge failure,Observation,SNOMED,N
45544257,S06.337D,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45568243,S06.338D,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45568241,S06.327D,"Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45602102,S06.328D,"Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45573128,S06.317D,"Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45592522,S06.318D,"Contusion and laceration of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45582828,S06.387D,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45544265,S06.388D,"Contusion, laceration, and hemorrhage of brainstem with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45563412,S06.377D,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
45606922,S06.378D,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",Observation,ICD10CM,N
3450967,4.28071E+14,Current heavy tobacco smoker,Observation,Nebraska Lexicon,N
3466598,4.28061E+14,Current light tobacco smoker,Observation,Nebraska Lexicon,N
3446578,77176002,Current smoker,Observation,Nebraska Lexicon,N
915747,G9642,"Current smokers (e.g., cigarette, cigar, pipe, e-cigarette or marijuana)",Observation,HCPCS,N
3390630,419620001,Death,Observation,Nebraska Lexicon,N
4306655,419620001,Death,Observation,SNOMED,S
40566982,399347008,Death,Observation,SNOMED,N
3545314,8.31341E+14,Death - cause unknown,Observation,SNOMED,N
3353097,74332007,Death by asphyxiation,Observation,Nebraska Lexicon,N
4253799,74332007,Death by asphyxiation,Observation,SNOMED,S
3275551,74509007,Death by cremation,Observation,Nebraska Lexicon,N
4254088,74509007,Death by cremation,Observation,SNOMED,N
3413073,6476001,Death by electrocution,Observation,Nebraska Lexicon,N
442605,6476001,Death by electrocution,Observation,SNOMED,S
3406152,67786008,Death by fire,Observation,Nebraska Lexicon,N
4238527,67786008,Death by fire,Observation,SNOMED,S
3359787,77105004,Death by garrotting,Observation,Nebraska Lexicon,N
3273871,14035003,Death by hanging,Observation,Nebraska Lexicon,N
4030405,14035003,Death by hanging,Observation,SNOMED,S
3271733,5062002,Death by immolation,Observation,Nebraska Lexicon,N
4179191,5062002,Death by immolation,Observation,SNOMED,S
3396925,25318002,Death by strangulation,Observation,Nebraska Lexicon,N
4102691,25318002,Death by strangulation,Observation,SNOMED,S
3216852,36882002,Death due to assault AND battery,Observation,Nebraska Lexicon,N
4277188,36882002,Death due to assault AND battery,Observation,SNOMED,S
3400995,373866000,Death due to chemotherapy toxicity,Observation,Nebraska Lexicon,N
4162707,373866000,Death due to chemotherapy toxicity,Observation,SNOMED,S
3405696,38605008,Death due to natural causes,Observation,Nebraska Lexicon,N
3301055,373867009,Death due to radiotherapy toxicity,Observation,Nebraska Lexicon,N
4191032,373867009,Death due to radiotherapy toxicity,Observation,SNOMED,S
3302736,26878008,Death due to trampling,Observation,Nebraska Lexicon,N
4097521,26878008,Death due to trampling,Observation,SNOMED,S
3406725,13234002,Death during anaesthetic induction,Observation,Nebraska Lexicon,N
4027679,13234002,Death during anesthetic induction,Observation,SNOMED,S
3268825,200155004,Death from any obstetric cause occurring more than 42 days but less than one year after delivery,Observation,Nebraska Lexicon,N
4062254,200155004,Death from any obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,S
3298130,720534009,Death from direct obstetric cause occurring more than 42 days but less than one year after delivery,Observation,Nebraska Lexicon,N
36715062,720534009,Death from direct obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,S
37394462,1.0326E+15,Death from direct obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,N
3273906,720529005,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,Observation,Nebraska Lexicon,N
3547900,1.03263E+15,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,N
36717396,720529005,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,S
37394463,1.03262E+15,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,Observation,SNOMED,N
3401963,87281005,Death from overwork,Observation,Nebraska Lexicon,N
4337939,87281005,Death from overwork,Observation,SNOMED,S
4065742,200156003,Death from sequela of direct obstetric cause,Observation,SNOMED,S
44784549,698715003,Death from sequela of indirect maternal cause,Observation,SNOMED,S
3358379,200156003,Death from sequelae of direct obstetric causes,Observation,Nebraska Lexicon,N
3323357,698715003,Death from sequelae of indirect maternal cause,Observation,Nebraska Lexicon,N
763388,4.40081E+14,Death in home,Observation,SNOMED,S
3230067,4.40071E+14,Death in hospice,Observation,Nebraska Lexicon,N
763387,4.40071E+14,Death in hospice,Observation,SNOMED,S
3401459,16983000,Death in hospital,Observation,Nebraska Lexicon,N
4061268,16983000,Death in hospital,Observation,SNOMED,S
3393032,4.40041E+14,Death in hospital-based emergency department,Observation,Nebraska Lexicon,N
763384,4.40041E+14,Death in hospital-based emergency department,Observation,SNOMED,S
3181662,4.50391E+14,Death in hospital-based emergency department or outpatient department,Observation,Nebraska Lexicon,N
764069,4.50391E+14,Death in hospital-based emergency department or outpatient department,Observation,SNOMED,S
3333092,4.40031E+14,Death in hospital-based outpatient department,Observation,Nebraska Lexicon,N
763383,4.40031E+14,Death in hospital-based outpatient department,Observation,SNOMED,S
3229121,53559009,Death in less than 24 hours from onset of symptoms,Observation,Nebraska Lexicon,N
442289,53559009,Death in less than 24 hours from onset of symptoms,Observation,SNOMED,S
3253992,4.40021E+14,Death in long term care facility,Observation,Nebraska Lexicon,N
763382,4.40021E+14,Death in long term care facility,Observation,SNOMED,S
3227699,4.40061E+14,Death in nursing home,Observation,Nebraska Lexicon,N
763386,4.40061E+14,Death in nursing home,Observation,SNOMED,S
3254325,4.50381E+14,Death in nursing home or long term care facility,Observation,Nebraska Lexicon,N
764068,4.50381E+14,Death in nursing home or long term care facility,Observation,SNOMED,S
3226392,4.40081E+14,Death in residence,Observation,Nebraska Lexicon,N
44837452,798.2,"Death occurring in less than 24 hours from onset of symptoms, not otherwise explained",Observation,ICD9CM,N
3263447,274639009,"Death occurring less than 24 hours from onset of symptoms, not otherwise expected",Observation,Nebraska Lexicon,N
4171902,274639009,"Death occurring less than 24 hours from onset of symptoms, not otherwise expected",Observation,SNOMED,S
3398868,105442005,Death of companion,Observation,Nebraska Lexicon,N
